carat	cut	color	clarity	price
0.72	Excellent	J	VS2	1712
0.72	Excellent	J	VS1	1773
0.72	Ideal	H	I1	1597
0.72	Ideal	H	I1	1558
0.72	Ideal	G	I1	1688
0.72	Ideal	D	SI1	2751
0.72	Excellent	F	SI2	2027
0.72	Ideal	F	VVS2	3469
0.72	Ideal	F	VVS1	3675
0.72	Ideal	G	SI2	1725
0.72	Ideal	F	VS1	3096
0.72	Ideal	F	I1	1534
0.72	Ideal	F	VS1	3096
0.72	Ideal	E	VS1	3334
0.72	Very Good	D	SI1	1961
0.72	Ideal	E	VS2	2711
0.72	Ideal	H	I1	1473
0.72	Ideal	F	VS1	2612
0.72	Ideal	F	VS1	2778
0.72	Ideal	G	VS2	2378
0.72	Ideal	F	VS2	2623
0.72	Excellent	J	SI1	1392
0.72	Ideal	G	VS2	2277
0.72	Ideal	E	VS1	3112
0.72	Ideal	E	VS2	2791
0.72	Ideal	J	SI1	1503
0.72	Ideal	F	VS2	2511
0.72	Ideal	G	VVS2	2806
0.72	Ideal	I	VS1	2054
0.72	Ideal	D	VVS2	3905
0.72	Ideal	E	VVS1	3959
0.72	Ideal	E	VS2	2630
0.72	Excellent	E	SI2	2069
0.72	Ideal	F	VS1	2935
0.72	Ideal	G	VVS2	3088
0.72	Ideal	G	VS2	2312
0.72	Excellent	G	SI2	1888
0.72	Excellent	I	VS2	1917
0.72	Ideal	J	VS1	1673
0.72	Ideal	D	SI2	2022
0.72	Ideal	G	SI2	1796
0.72	Ideal	G	SI2	1698
0.72	Ideal	H	SI2	1571
0.72	Excellent	I	SI2	1355
0.72	Ideal	G	SI2	1712
0.72	Good	D	SI1	2194
0.72	Ideal	G	I1	1165
0.72	Ideal	G	VS1	2553
0.72	Ideal	H	IF	3133
0.72	Ideal	I	SI1	1697
0.72	Ideal	J	SI1	1205
0.72	Ideal	F	IF	3466
0.72	Excellent	L	SI2	959
0.72	Very Good	M	SI2	872
0.72	Ideal	E	VVS2	3167
0.72	Ideal	G	IF	3218
0.72	Excellent	G	SI1	1911
0.72	Excellent	K	VS2	1049
0.72	Ideal	F	SI2	1645
0.72	Ideal	L	VS2	886
0.72	Excellent	M	VS1	825
0.72	Excellent	M	VVS1	906
0.72	Ideal	K	SI1	1070
0.72	Excellent	L	SI2	959
0.72	Excellent	M	VS2	834
0.72	Ideal	E	SI1	2425
0.72	Ideal	H	SI1	2031
0.72	Ideal	H	SI1	1949
0.72	Ideal	H	SI2	1781
0.72	Ideal	H	SI1	1945
0.72	Ideal	G	SI2	1950
0.72	Good	F	SI2	1203
0.72	Good	E	SI3	1203
0.72	Very Good	E	SI3	1336
0.72	Very Good	H	VS2	3078
0.72	Very Good	H	VS1	3321
0.72	Excellent	H	VS1	3321
0.72	Excellent	F	SI2	1503
0.72	Excellent	H	SI3	1169
0.72	Very Good	D	SI2	1528
0.72	Ideal	E	SI3	1203
0.72	Very Good	G	SI3	1147
0.72	Excellent	E	SI3	1203
0.72	Ideal	F	SI2	2490
0.72	Very Good	I	SI3	1062
0.72	Excellent	I	SI3	1062
0.72	Ideal	E	SI1	2167
0.72	Excellent	D	SI2	2019
0.72	Very Good	J	SI2	864
0.72	Very Good	F	SI3	1165
0.72	Excellent	E	SI2	1985
0.72	Ideal	F	SI1	2154
0.72	Very Good	D	SI1	2545
0.72	Ideal	D	SI1	2400
0.72	Excellent	D	IF	5302
0.72	Very Good	E	SI2	1921
0.72	Ideal	F	SI1	2017
0.72	Excellent	F	SI2	1795
0.72	Ideal	G	VS2	2268
0.72	Ideal	G	VS2	2164
0.72	Ideal	I	SI1	1714
0.72	Ideal	E	VS2	2685
0.72	Ideal	E	SI2	2286
0.72	Very Good	D	VS2	2372
0.72	Excellent	D	SI2	1918
0.72	Ideal	F	SI1	2502
0.72	Ideal	H	VS2	2396
0.72	Ideal	J	IF	2093
0.72	Ideal	K	SI1	1378
0.72	Ideal	L	VVS2	1094
0.72	Ideal	J	SI1	1426
0.72	Excellent	I	VS2	1954
0.72	Ideal	F	SI2	2916
0.72	Excellent	G	SI2	2013
0.72	Ideal	G	SI1	2251
0.72	Excellent	E	SI2	2348
0.72	Ideal	D	SI1	2817
0.72	Ideal	E	SI2	2348
0.72	Ideal	E	SI2	2407
0.72	Ideal	E	SI2	1550
0.72	Excellent	E	I1	1070
0.72	Excellent	E	I1	1166
0.72	Very Good	G	I1	928
0.72	Ideal	G	I1	1038
0.72	Good	H	SI3	999
0.72	Excellent	M	SI1	809
0.72	Ideal	H	VS2	2277
0.72	Excellent	E	SI1	2327
0.72	Ideal	F	VVS2	3447
0.72	Ideal	F	VVS2	3447
0.72	Ideal	F	VVS2	3769
0.72	Ideal	E	VS1	3266
0.72	Ideal	D	VS1	3568
0.72	Ideal	D	VS1	3568
0.72	Ideal	H	VS1	2635
0.72	Excellent	G	SI1	2096
0.72	Ideal	F	VS1	3033
0.72	Ideal	F	VS1	2991
0.72	Ideal	G	IF	3640
0.72	Ideal	G	VS1	2657
0.72	Very Good	M	SI3	924
0.72	Ideal	I	SI3	1420
0.72	Very Good	I	I1	1153
0.72	Very Good	J	VS2	1724
0.72	Ideal	J	SI2	1315
0.72	Good	K	SI1	1084
0.72	Very Good	K	I1	778
0.72	Ideal	L	SI1	1138
0.72	Very Good	I	SI2	1488
0.72	Excellent	I	SI2	1488
0.72	Excellent	I	SI2	1376
0.72	Very Good	E	SI2	2316
0.72	Ideal	E	SI2	2177
0.72	Good	E	SI2	1711
0.72	Excellent	E	I1	1239
0.72	Good	D	SI2	1784
0.72	Very Good	D	SI2	2053
0.72	Ideal	D	SI2	2502
0.72	Excellent	D	SI2	2368
0.72	Very Good	D	SI1	2545
0.72	Good	D	SI1	1460
0.72	Good	D	SI1	2358
0.72	Ideal	D	SI1	2433
0.72	Excellent	E	SI1	2275
0.72	Good	D	SI3	1981
0.72	Excellent	F	SI1	2769
0.72	Very Good	F	SI1	2268
0.72	Excellent	F	I1	1466
0.72	Very Good	F	I1	1308
0.72	Very Good	G	VS2	2824
0.72	Ideal	H	SI1	1898
0.72	Ideal	H	SI2	1730
0.72	Very Good	I	VS2	1758
0.72	Good	I	SI2	1263
0.72	Excellent	I	SI2	1263
0.72	Ideal	E	SI1	2542
0.72	Very Good	E	SI2	2017
0.72	Excellent	E	SI2	2017
0.72	Ideal	E	SI2	1711
0.72	Excellent	J	VS2	1785
0.72	Excellent	H	VS2	2319
0.72	Ideal	H	VVS2	2815
0.72	Ideal	F	SI1	2583
0.72	Ideal	F	SI1	2237
0.72	Excellent	E	VS2	2685
0.72	Ideal	F	VS1	3260
0.72	Ideal	F	SI1	2400
0.72	Good	D	SI1	2278
0.72	Ideal	E	VS2	3119
0.72	Very Good	D	VS1	2896
0.72	Ideal	I	SI1	1806
0.72	Ideal	H	SI1	1970
0.72	Excellent	F	SI2	1635
0.72	Very Good	G	SI2	1462
0.72	Excellent	F	SI2	1336
0.72	Excellent	H	VS2	2134
0.72	Ideal	H	SI1	2011
0.72	Ideal	F	SI1	2359
0.72	Ideal	G	VVS1	3208
0.72	Ideal	G	VVS2	2892
0.72	Excellent	I	SI1	1540
0.72	Ideal	F	VVS2	3370
0.72	Ideal	E	SI2	2145
0.72	Ideal	D	SI1	2545
0.72	Ideal	D	SI2	2187
0.72	Ideal	K	SI1	1315
0.72	Ideal	E	VS1	3078
0.72	Ideal	G	SI2	1826
0.72	Excellent	I	SI1	1970
0.72	Ideal	H	SI2	1929
0.72	Excellent	D	SI2	2216
0.72	Excellent	F	SI2	2134
0.72	Excellent	D	I1	1211
0.72	Excellent	D	SI2	1697
0.72	Excellent	G	SI2	2031
0.72	Ideal	K	SI1	1378
0.72	Ideal	J	SI1	1615
0.72	Very Good	E	SI2	2013
0.72	Ideal	D	SI1	2257
0.72	Excellent	D	SI2	1966
0.72	Ideal	G	SI1	2348
0.72	Excellent	H	SI2	1908
0.72	Very Good	F	SI2	1639
0.72	Excellent	E	SI1	1766
0.72	Very Good	D	SI2	1694
0.72	Ideal	D	SI1	2503
0.72	Ideal	G	VS1	2503
0.72	Ideal	G	VS1	2596
0.72	Ideal	G	VS2	2286
0.72	Ideal	H	VS2	2086
0.72	Very Good	H	SI2	1589
0.72	Good	F	SI1	1848
0.72	Very Good	E	SI2	1300
0.72	Good	E	SI2	1757
0.72	Good	E	SI2	1757
0.72	Excellent	E	I1	1447
0.72	Very Good	G	SI2	1503
0.72	Ideal	I	VS1	2126
0.72	Excellent	D	SI1	2212
0.72	Excellent	D	SI1	2093
0.72	Excellent	D	SI1	2093
0.72	Very Good	F	SI1	1884
0.72	Excellent	F	SI2	1765
0.72	Excellent	I	SI2	1656
0.72	Excellent	G	VS2	2604
0.72	Ideal	G	VVS2	2892
0.72	Excellent	D	SI1	2358
0.72	Ideal	G	VVS2	2892
0.72	Ideal	I	VVS1	2460
0.72	Ideal	H	VVS2	2563
0.72	Ideal	D	VVS1	4122
0.72	Ideal	H	VVS1	2916
0.72	Ideal	H	SI1	1548
0.72	Ideal	E	SI2	1615
0.72	Ideal	H	VS1	1986
0.72	Ideal	D	SI2	1851
0.72	Ideal	F	SI1	2019
0.72	Excellent	D	SI1	1676
0.72	Ideal	D	SI2	1885
0.72	Ideal	H	VS2	2319
0.72	Ideal	I	SI2	1055
0.72	Ideal	F	SI1	1952
0.72	Very Good	F	SI1	1935
0.72	Ideal	H	SI1	1619
0.72	Ideal	G	SI1	1822
0.72	Excellent	F	SI2	1699
0.72	Excellent	H	VS2	1809
0.72	Excellent	F	VS1	2454
0.72	Ideal	H	VS1	2019
0.72	Ideal	F	SI1	1952
0.72	Ideal	F	VS2	2238
0.72	Ideal	F	VS1	2538
0.72	Ideal	F	VS1	2538
0.72	Excellent	F	VS1	2433
0.72	Ideal	H	SI2	1540
0.72	Excellent	F	SI1	1952
0.72	Very Good	I	SI1	1295
0.72	Ideal	E	VS2	2726
0.72	Ideal	G	VS2	2289
0.72	Ideal	G	VS2	2289
0.72	Excellent	G	VVS2	2407
0.72	Ideal	D	SI2	1918
0.72	Ideal	F	SI1	2268
0.72	Ideal	E	VS2	2876
0.72	Excellent	H	SI2	1424
0.72	Excellent	D	SI1	2620
0.72	Good	E	SI1	2327
0.72	Ideal	I	VS2	1954
0.72	Good	I	SI1	1781
0.72	Very Good	J	VS2	1623
0.72	Excellent	D	VS2	3281
0.72	Excellent	E	SI1	2506
0.72	Excellent	F	SI2	2216
0.72	Ideal	H	SI1	1954
0.72	Ideal	G	SI1	1945
0.72	Very Good	E	I1	1104
0.72	Very Good	F	I1	1113
0.72	Ideal	L	SI1	1211
0.72	Ideal	J	SI1	1261
0.72	Excellent	H	SI1	1871
0.72	Excellent	D	SI3	1437
0.72	Excellent	J	SI1	1236
0.72	Ideal	I	SI2	1286
0.72	Excellent	E	SI1	2093
0.72	Ideal	E	SI2	1532
0.72	Ideal	F	SI2	1573
0.72	Ideal	G	VS2	1888
0.72	Ideal	G	SI1	1761
0.72	Ideal	H	SI2	1697
0.72	Excellent	F	SI2	1462
0.72	Very Good	J	SI3	1020
0.72	Ideal	K	I1	734
0.72	Very Good	J	SI2	1147
0.72	Very Good	L	SI2	821
0.72	Excellent	M	VVS1	1261
0.72	Ideal	F	SI3	1270
0.72	Very Good	J	SI1	1211
0.72	Excellent	F	SI3	1138
0.72	Ideal	I	VS2	2044
0.72	Ideal	G	VVS2	2989
0.72	Excellent	G	VS1	2769
0.72	Ideal	I	SI2	1581
0.72	Excellent	M	VVS1	1176
0.72	Ideal	G	VS2	1862
0.72	Very Good	G	I1	821
0.72	Good	D	I1	1062
0.72	Very Good	E	SI1	1656
0.72	Ideal	I	SI2	1664
0.72	Very Good	J	SI2	1164
0.72	Ideal	I	I1	1395
0.72	Excellent	F	SI2	2036
0.72	Ideal	E	SI2	2011
0.72	Ideal	I	VS2	2044
0.72	Excellent	H	SI2	1673
0.72	Excellent	J	SI1	1445
0.72	Excellent	G	SI3	1286
0.72	Excellent	J	SI2	1147
0.72	Ideal	I	VS2	1917
0.72	Ideal	I	VS2	1917
0.72	Excellent	F	SI2	2019
0.72	Very Good	F	SI2	1970
0.72	Ideal	G	VS2	2317
0.72	Ideal	G	VVS2	2813
0.72	Excellent	F	VS1	2867
0.72	Very Good	F	VS1	2685
0.72	Ideal	F	SI2	2118
0.72	Ideal	I	SI2	1218
0.72	Ideal	G	SI1	1816
0.72	Excellent	H	SI1	1752
0.72	Very Good	J	SI2	1104
0.72	Very Good	F	I1	1055
0.72	Ideal	F	SI3	1204
0.72	Excellent	J	SI1	1351
0.72	Ideal	I	I1	1325
0.72	Excellent	E	SI1	1950
0.72	Ideal	E	SI2	1914
0.72	Ideal	L	SI1	1155
0.72	Ideal	J	SI1	1173
0.72	Very Good	E	I1	1047
0.72	Excellent	J	SI1	1170
0.72	Excellent	G	SI3	1223
0.72	Excellent	D	SI3	1363
0.72	Very Good	J	SI1	1147
0.73	Ideal	J	SI1	1373
0.73	Ideal	F	SI1	2343
0.73	Ideal	H	SI1	1787
0.73	Ideal	I	VS2	1931
0.73	Ideal	G	SI1	2194
0.73	Ideal	I	SI1	1721
0.73	Ideal	H	VS1	2258
0.73	Ideal	E	VS1	3091
0.73	Ideal	J	VVS2	3686
0.73	Ideal	F	SI1	2272
0.73	Ideal	K	VVS2	1653
0.73	Ideal	G	SI1	2165
0.73	Ideal	D	SI2	1580
0.73	Excellent	F	SI1	3419
0.73	Excellent	D	SI1	1778
0.73	Very Good	E	SI2	1537
0.73	Good	J	SI2	962
0.73	Excellent	E	SI2	1537
0.73	Very Good	F	SI2	1252
0.73	Very Good	H	SI3	962
0.73	Excellent	J	SI1	1050
0.73	Ideal	D	SI2	1537
0.73	Excellent	J	SI1	1050
0.73	Very Good	D	SI1	1914
0.73	Ideal	E	VS1	3445
0.73	Good	F	SI1	2344
0.73	Excellent	G	VS2	3005
0.73	Very Good	I	VVS2	1977
0.73	Very Good	I	SI2	1471
0.73	Excellent	F	SI2	1928
0.73	Very Good	H	VS1	2196
0.73	Ideal	H	SI2	1675
0.73	Ideal	G	SI2	1903
0.73	Excellent	F	SI1	2142
0.73	Excellent	F	SI1	2126
0.73	Excellent	I	I1	1341
0.73	Ideal	D	VS2	3073
0.73	Excellent	E	VS1	2700
0.73	Ideal	F	SI2	2076
0.73	Ideal	I	VS1	2256
0.73	Ideal	G	SI2	2039
0.73	Good	I	VS2	1961
0.73	Very Good	H	SI2	1546
0.73	Good	K	VS2	1126
0.73	Excellent	G	SI2	1985
0.73	Ideal	G	SI1	2233
0.73	Excellent	I	SI1	1286
0.73	Ideal	G	VVS1	3054
0.73	Ideal	H	SI1	2024
0.73	Ideal	I	VS2	1495
0.73	Excellent	E	VS1	2884
0.73	Ideal	E	VS1	3065
0.73	Ideal	F	VVS1	3626
0.73	Ideal	D	VS1	3276
0.73	Ideal	E	VVS1	3960
0.73	Ideal	E	VVS1	4068
0.73	Ideal	D	IF	5350
0.73	Ideal	E	VVS2	3666
0.73	Ideal	E	VVS2	3666
0.73	Ideal	E	VVS2	3666
0.73	Ideal	E	VVS2	3666
0.73	Ideal	D	VS1	2992
0.73	Ideal	D	VS1	3640
0.73	Ideal	D	IF	6051
0.73	Ideal	D	IF	6294
0.73	Ideal	D	VVS2	3705
0.73	Excellent	E	SI1	2525
0.73	Ideal	D	SI2	2353
0.73	Ideal	D	SI2	2486
0.73	Ideal	D	SI2	2486
0.73	Excellent	D	SI2	2320
0.73	Excellent	D	SI2	2486
0.73	Ideal	F	SI1	2353
0.73	Excellent	E	SI2	2365
0.73	Excellent	F	SI1	2274
0.73	Ideal	D	SI1	2659
0.73	Ideal	D	SI2	2486
0.73	Ideal	H	I1	1580
0.73	Ideal	G	VS2	2648
0.73	Ideal	J	SI1	1555
0.73	Ideal	I	SI1	2023
